#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
13958,06/18/2021 19:40:44,24.59,43.18,11.27,,,
13959,06/18/2021 19:45:44,24.50,43.20,11.19,,,
13960,06/18/2021 19:50:44,24.45,43.12,11.12,,,
13961,06/18/2021 19:55:44,24.34,42.95,10.96,,,
13962,06/18/2021 20:00:44,24.26,42.98,10.89,,,
13963,06/18/2021 20:05:44,24.17,42.93,10.80,,,
13964,06/18/2021 20:10:44,24.11,42.81,10.70,,,
13965,06/18/2021 20:15:44,24.04,43.02,10.72,,,
13966,06/18/2021 20:20:44,24.04,43.02,10.72,,,
13967,06/18/2021 20:25:44,24.00,42.79,10.59,,,
13968,06/18/2021 20:30:44,24.04,43.59,10.91,,,
13969,06/18/2021 20:35:44,24.10,44.05,11.12,,,
13970,06/18/2021 20:40:44,24.19,44.25,11.28,,,
13971,06/18/2021 20:45:44,24.31,44.47,11.46,,,
13972,06/18/2021 20:50:44,24.40,44.73,11.62,,,
13973,06/18/2021 20:55:44,24.44,44.86,11.70,,,
13974,06/18/2021 21:00:44,24.57,44.85,11.82,,,
13975,06/18/2021 21:05:44,24.61,44.33,11.68,,,
13976,06/18/2021 21:10:44,24.56,43.38,11.30,,,
13977,06/18/2021 21:15:44,24.42,42.90,11.01,,,
13978,06/18/2021 21:20:44,24.23,42.68,10.76,,,
13979,06/18/2021 21:25:44,24.09,42.51,10.57,,,
13980,06/18/2021 21:30:44,23.94,42.35,10.38,,,
13981,06/18/2021 21:35:44,23.77,42.26,10.21,,,
13982,06/18/2021 21:40:44,23.62,42.20,10.05,,,
13983,06/18/2021 21:45:44,23.51,42.04,9.89,,,
13984,06/18/2021 21:50:44,23.32,41.97,9.70,,,
13985,06/18/2021 21:55:44,23.21,42.09,9.63,,,
13986,06/18/2021 22:00:44,23.07,42.00,9.48,,,
13987,06/18/2021 22:05:44,22.96,41.87,9.33,,,
13988,06/18/2021 22:10:44,22.80,41.88,9.19,,,
13989,06/18/2021 22:15:44,22.71,42.22,9.23,,,
13990,06/18/2021 22:20:44,22.78,43.23,9.64,,,
13991,06/18/2021 22:25:44,22.88,43.64,9.88,,,
13992,06/18/2021 22:30:44,22.98,43.84,10.04,,,
13993,06/18/2021 22:35:44,23.08,44.03,10.19,,,
13994,06/18/2021 22:40:44,23.22,44.10,10.34,,,
13995,06/18/2021 22:45:44,23.31,44.31,10.50,,,
13996,06/18/2021 22:50:44,23.39,44.31,10.57,,,
13997,06/18/2021 22:55:44,23.45,44.46,10.67,,,
13998,06/18/2021 23:00:44,23.54,44.48,10.76,,,
13999,06/18/2021 23:05:44,23.64,44.50,10.85,,,
14000,06/18/2021 23:10:44,23.69,44.57,10.93,,,
14001,06/18/2021 23:15:44,23.73,44.67,11.00,,,
14002,06/18/2021 23:20:44,23.84,44.64,11.08,,,
14003,06/18/2021 23:25:44,23.86,44.67,11.11,,,
14004,06/18/2021 23:30:44,23.90,44.64,11.14,,,
14005,06/18/2021 23:35:44,23.95,44.56,11.16,,,
14006,06/18/2021 23:40:44,23.96,44.56,11.17,,,
14007,06/18/2021 23:45:44,24.05,44.84,11.35,,,
14008,06/18/2021 23:50:44,24.03,44.20,11.11,,,
14009,06/18/2021 23:55:44,23.94,42.70,10.50,,,
14010,06/19/2021 00:00:44,23.76,42.10,10.14,,,
14011,06/19/2021 00:05:44,23.59,41.67,9.83,,,
14012,06/19/2021 00:10:44,23.38,41.60,9.62,,,
14013,06/19/2021 00:15:44,23.21,41.37,9.38,,,
14014,06/19/2021 00:20:44,23.06,41.77,9.38,,,
14015,06/19/2021 00:25:44,23.02,42.78,9.71,,,
14016,06/19/2021 00:30:44,23.07,43.13,9.87,,,
14017,06/19/2021 00:35:44,23.09,43.49,10.02,,,
14018,06/19/2021 00:40:44,23.14,43.59,10.10,,,
14019,06/19/2021 00:45:44,23.16,43.70,10.16,,,
14020,06/19/2021 00:50:44,23.21,43.75,10.21,,,
14021,06/19/2021 00:55:44,23.23,43.71,10.22,,,
14022,06/19/2021 01:00:44,23.24,43.75,10.24,,,
14023,06/19/2021 01:05:44,23.28,43.77,10.29,,,
14024,06/19/2021 01:10:44,23.30,43.74,10.30,,,
14025,06/19/2021 01:15:44,23.35,43.73,10.33,,,
14026,06/19/2021 01:20:44,23.36,43.77,10.35,,,
14027,06/19/2021 01:25:44,23.37,43.77,10.37,,,
14028,06/19/2021 01:30:44,23.36,43.74,10.34,,,
14029,06/19/2021 01:35:44,23.39,43.73,10.37,,,
14030,06/19/2021 01:40:44,23.41,43.75,10.40,,,
14031,06/19/2021 01:45:44,23.41,43.79,10.41,,,
14032,06/19/2021 01:50:44,23.41,43.39,10.27,,,
14033,06/19/2021 01:55:44,23.42,43.68,10.38,,,
14034,06/19/2021 02:00:44,23.41,43.63,10.35,,,
14035,06/19/2021 02:05:44,23.41,43.53,10.32,,,
14036,06/19/2021 02:10:44,23.43,43.47,10.32,,,
14037,06/19/2021 02:15:44,23.46,43.11,10.22,,,
14038,06/19/2021 02:20:44,23.41,43.02,10.14,,,
14039,06/19/2021 02:25:44,23.41,43.05,10.15,,,
14040,06/19/2021 02:30:44,23.43,43.20,10.22,,,
14041,06/19/2021 02:35:44,23.41,43.20,10.20,,,
14042,06/19/2021 02:40:44,23.39,43.08,10.14,,,
14043,06/19/2021 02:45:44,23.40,43.22,10.20,,,
14044,06/19/2021 02:50:44,23.38,43.06,10.13,,,
14045,06/19/2021 02:55:44,23.35,42.97,10.07,,,
14046,06/19/2021 03:00:44,23.32,42.87,10.01,,,
14047,06/19/2021 03:05:44,23.30,42.28,9.79,,,
14048,06/19/2021 03:10:44,23.29,42.47,9.84,,,
14049,06/19/2021 03:15:44,23.22,41.98,9.61,,,
14050,06/19/2021 03:20:44,23.24,41.65,9.51,,,
14051,06/19/2021 03:25:44,23.16,42.23,9.65,,,
14052,06/19/2021 03:30:44,23.13,42.14,9.58,,,
14053,06/19/2021 03:35:44,23.12,42.50,9.70,,,
14054,06/19/2021 03:40:44,23.09,42.94,9.83,,,
14055,06/19/2021 03:45:44,23.09,43.33,9.96,,,
14056,06/19/2021 03:50:44,23.08,43.35,9.96,,,
14057,06/19/2021 03:55:44,23.07,43.69,10.06,,,
14058,06/19/2021 04:00:44,23.03,44.00,10.14,,,
14059,06/19/2021 04:05:44,23.05,44.26,10.24,,,
14060,06/19/2021 04:10:44,22.99,44.54,10.28,,,
14061,06/19/2021 04:15:44,22.92,44.76,10.29,,,
14062,06/19/2021 04:20:44,22.84,45.13,10.35,,,
14063,06/19/2021 04:25:44,22.81,45.34,10.39,,,
14064,06/19/2021 04:30:44,22.75,45.72,10.45,,,
14065,06/19/2021 04:35:44,22.69,45.73,10.41,,,
14066,06/19/2021 04:40:44,22.68,45.94,10.47,,,
14067,06/19/2021 04:45:44,22.62,46.27,10.52,,,
14068,06/19/2021 04:50:44,22.60,46.34,10.52,,,
14069,06/19/2021 04:55:44,22.53,46.46,10.50,,,
14070,06/19/2021 05:00:44,22.51,46.49,10.49,,,
14071,06/19/2021 05:05:44,22.42,46.54,10.43,,,
14072,06/19/2021 05:10:44,22.41,46.86,10.52,,,
14073,06/19/2021 05:15:44,22.38,46.81,10.48,,,
14074,06/19/2021 05:20:44,22.37,46.82,10.47,,,
14075,06/19/2021 05:25:44,22.37,47.00,10.53,,,
14076,06/19/2021 05:30:44,22.32,47.25,10.56,,,
14077,06/19/2021 05:35:44,22.28,47.33,10.55,,,
14078,06/19/2021 05:40:44,22.27,47.41,10.57,,,
14079,06/19/2021 05:45:44,22.26,47.41,10.56,,,
14080,06/19/2021 05:50:44,22.20,47.43,10.51,,,
14081,06/19/2021 05:55:44,22.18,47.71,10.58,,,
14082,06/19/2021 06:00:44,22.16,48.04,10.66,,,
14083,06/19/2021 06:05:44,22.14,48.00,10.64,,,
14084,06/19/2021 06:10:44,22.09,48.41,10.71,,,
14085,06/19/2021 06:15:44,22.06,48.30,10.65,,,
14086,06/19/2021 06:20:44,22.03,48.62,10.72,,,
14087,06/19/2021 06:25:44,21.98,48.90,10.77,,,
14088,06/19/2021 06:30:44,21.95,49.14,10.81,,,
14089,06/19/2021 06:35:44,21.93,48.99,10.75,,,
14090,06/19/2021 06:40:44,21.95,49.08,10.79,,,
14091,06/19/2021 06:45:44,21.90,49.01,10.72,,,
14092,06/19/2021 06:50:44,21.95,49.15,10.81,,,
14093,06/19/2021 06:55:44,21.97,49.33,10.89,,,
14094,06/19/2021 07:00:44,22.01,49.37,10.93,,,
14095,06/19/2021 07:05:44,22.01,49.43,10.95,,,
14096,06/19/2021 07:10:44,22.07,49.42,11.01,,,
14097,06/19/2021 07:15:44,22.10,49.49,11.06,,,
14098,06/19/2021 07:20:44,22.13,49.67,11.14,,,
14099,06/19/2021 07:25:44,22.18,49.70,11.19,,,
14100,06/19/2021 07:30:44,22.25,49.69,11.26,,,
14101,06/19/2021 07:35:44,22.34,49.55,11.29,,,
14102,06/19/2021 07:40:44,22.41,49.29,11.28,,,
14103,06/19/2021 07:45:44,22.46,49.37,11.34,,,
14104,06/19/2021 07:50:44,22.54,49.34,11.41,,,
14105,06/19/2021 07:55:44,22.60,49.28,11.45,,,
14106,06/19/2021 08:00:44,22.69,49.32,11.55,,,
14107,06/19/2021 08:05:44,22.73,49.32,11.59,,,
14108,06/19/2021 08:10:44,22.84,49.33,11.69,,,
14109,06/19/2021 08:15:44,22.86,48.67,11.50,,,
14110,06/19/2021 08:20:44,22.85,47.09,11.00,,,
14111,06/19/2021 08:25:44,22.70,46.20,10.57,,,
14112,06/19/2021 08:30:44,22.61,45.59,10.28,,,
14113,06/19/2021 08:35:44,22.43,45.13,9.98,,,
14114,06/19/2021 08:40:44,22.33,45.61,10.04,,,
14115,06/19/2021 08:45:44,22.31,46.71,10.38,,,
14116,06/19/2021 08:50:44,22.40,47.16,10.61,,,
14117,06/19/2021 08:55:44,22.48,47.49,10.78,,,
14118,06/19/2021 09:00:44,22.54,47.69,10.90,,,
14119,06/19/2021 09:05:44,22.64,47.83,11.04,,,
14120,06/19/2021 09:10:44,22.71,47.92,11.13,,,
14121,06/19/2021 09:15:44,22.80,47.98,11.23,,,
14122,06/19/2021 09:20:44,22.90,48.11,11.36,,,
14123,06/19/2021 09:25:44,22.95,48.54,11.54,,,
14124,06/19/2021 09:30:44,23.05,48.36,11.57,,,
14125,06/19/2021 09:35:44,23.06,47.61,11.35,,,
14126,06/19/2021 09:40:44,23.01,47.08,11.14,,,
14127,06/19/2021 09:45:44,22.95,46.73,10.97,,,
14128,06/19/2021 09:50:44,22.92,46.32,10.81,,,
14129,06/19/2021 09:55:44,22.87,46.09,10.69,,,
14130,06/19/2021 10:00:44,22.79,45.87,10.54,,,
14131,06/19/2021 10:05:44,22.72,45.69,10.42,,,
14132,06/19/2021 10:10:44,22.66,45.68,10.36,,,
14133,06/19/2021 10:15:44,22.64,45.58,10.31,,,
14134,06/19/2021 10:20:44,22.54,46.08,10.38,,,
14135,06/19/2021 10:25:44,22.65,46.56,10.64,,,
14136,06/19/2021 10:30:44,22.75,47.10,10.90,,,
14137,06/19/2021 10:35:44,22.86,47.20,11.04,,,
14138,06/19/2021 10:40:44,22.97,47.36,11.19,,,
14139,06/19/2021 10:45:44,23.08,47.49,11.33,,,
14140,06/19/2021 10:50:44,23.21,47.51,11.45,,,
14141,06/19/2021 10:55:44,23.30,47.60,11.57,,,
14142,06/19/2021 11:00:44,23.40,47.66,11.68,,,
14143,06/19/2021 11:05:44,23.51,47.68,11.78,,,
14144,06/19/2021 11:10:44,23.62,47.78,11.92,,,
14145,06/19/2021 11:15:44,23.73,48.16,12.14,,,
14146,06/19/2021 11:20:44,23.81,47.38,11.96,,,
14147,06/19/2021 11:25:44,23.82,46.92,11.82,,,
14148,06/19/2021 11:30:44,23.83,46.59,11.72,,,
14149,06/19/2021 11:35:44,23.81,46.30,11.61,,,
14150,06/19/2021 11:40:44,23.79,46.41,11.62,,,
14151,06/19/2021 11:45:44,23.77,46.36,11.60,,,
14152,06/19/2021 11:50:44,23.76,46.16,11.53,,,
14153,06/19/2021 11:55:44,23.74,46.11,11.49,,,
14154,06/19/2021 12:00:44,23.75,46.02,11.47,,,
14155,06/19/2021 12:05:44,23.74,46.00,11.45,,,
14156,06/19/2021 12:10:44,23.75,46.03,11.47,,,
14157,06/19/2021 12:15:44,23.73,45.97,11.43,,,
14158,06/19/2021 12:20:44,23.75,45.88,11.42,,,
14159,06/19/2021 12:25:44,23.72,45.82,11.37,,,
14160,06/19/2021 12:30:44,23.74,45.86,11.40,,,
14161,06/19/2021 12:35:44,23.71,45.81,11.36,,,
14162,06/19/2021 12:40:44,23.70,45.84,11.36,,,
14163,06/19/2021 12:45:44,23.73,45.81,11.38,,,
14164,06/19/2021 12:50:44,23.72,45.76,11.35,,,
14165,06/19/2021 12:55:44,23.71,45.76,11.34,,,
14166,06/19/2021 13:00:44,23.75,45.77,11.39,,,
14167,06/19/2021 13:05:44,23.76,45.61,11.34,,,
14168,06/19/2021 13:10:44,23.77,45.51,11.32,,,
14169,06/19/2021 13:15:44,23.80,45.50,11.33,,,
14170,06/19/2021 13:20:44,23.75,45.38,11.26,,,
14171,06/19/2021 13:25:44,23.80,45.27,11.26,,,
14172,06/19/2021 13:30:44,23.81,45.12,11.22,,,
14173,06/19/2021 13:35:44,23.80,45.20,11.23,,,
14174,06/19/2021 13:40:44,23.83,45.13,11.24,,,
14175,06/19/2021 13:45:44,23.84,45.03,11.22,,,
14176,06/19/2021 13:50:44,23.89,45.53,11.43,,,
14177,06/19/2021 13:55:44,24.00,46.14,11.73,,,
14178,06/19/2021 14:00:44,24.14,46.48,11.97,,,
14179,06/19/2021 14:05:44,24.31,47.08,12.32,,,
14180,06/19/2021 14:10:44,24.40,46.88,12.34,,,
14181,06/19/2021 14:15:44,24.49,46.34,12.25,,,
14182,06/19/2021 14:20:44,24.53,45.99,12.16,,,
14183,06/19/2021 14:25:44,24.57,45.78,12.13,,,
14184,06/19/2021 14:30:44,24.56,45.41,12.00,,,
14185,06/19/2021 14:35:44,24.57,45.17,11.93,,,
14186,06/19/2021 14:40:44,24.57,45.00,11.87,,,
14187,06/19/2021 14:45:44,24.55,44.94,11.83,,,
14188,06/19/2021 14:50:44,24.57,44.74,11.78,,,
14189,06/19/2021 14:55:44,24.58,44.80,11.81,,,
14190,06/19/2021 15:00:44,24.61,44.92,11.88,,,
14191,06/19/2021 15:05:44,24.61,44.84,11.85,,,
14192,06/19/2021 15:10:44,24.63,44.88,11.89,,,
14193,06/19/2021 15:15:44,24.65,44.87,11.90,,,
14194,06/19/2021 15:20:44,24.64,44.64,11.82,,,
14195,06/19/2021 15:25:44,24.66,44.31,11.72,,,
14196,06/19/2021 15:30:44,24.68,44.27,11.72,,,
14197,06/19/2021 15:35:44,24.69,44.14,11.68,,,
14198,06/19/2021 15:40:44,24.62,44.34,11.69,,,
14199,06/19/2021 15:45:44,24.56,44.71,11.76,,,
14200,06/19/2021 15:50:44,24.57,44.83,11.81,,,
14201,06/19/2021 15:55:44,24.59,44.53,11.73,,,
14202,06/19/2021 16:00:44,24.59,44.65,11.77,,,
14203,06/19/2021 16:05:44,24.80,44.18,11.81,,,
14204,06/19/2021 16:10:44,25.02,44.32,12.05,,,
14205,06/19/2021 16:15:44,25.30,44.14,12.24,,,
14206,06/19/2021 16:20:44,25.57,44.13,12.48,,,
14207,06/19/2021 16:25:44,25.65,42.81,12.09,,,
14208,06/19/2021 16:30:44,25.67,41.98,11.81,,,
14209,06/19/2021 16:35:44,25.66,41.68,11.69,,,
14210,06/19/2021 16:40:44,25.61,41.69,11.65,,,
14211,06/19/2021 16:45:44,25.61,41.36,11.53,,,
14212,06/19/2021 16:50:44,25.58,41.00,11.37,,,
14213,06/19/2021 16:55:44,25.54,40.93,11.31,,,
14214,06/19/2021 17:00:44,25.50,40.93,11.28,,,
14215,06/19/2021 17:05:44,25.45,40.91,11.22,,,
14216,06/19/2021 17:10:44,25.39,41.33,11.33,,,
14217,06/19/2021 17:15:44,25.57,42.13,11.77,,,
14218,06/19/2021 17:20:44,25.76,42.41,12.04,,,
14219,06/19/2021 17:25:44,26.01,42.21,12.20,,,
14220,06/19/2021 17:30:44,26.21,42.75,12.57,,,
14221,06/19/2021 17:35:44,26.39,42.19,12.53,,,
14222,06/19/2021 17:40:44,26.43,40.96,12.12,,,
14223,06/19/2021 17:45:44,26.36,40.48,11.88,,,
14224,06/19/2021 17:50:44,26.24,40.23,11.68,,,
14225,06/19/2021 17:55:44,26.12,40.10,11.52,,,
14226,06/19/2021 18:00:44,26.01,39.95,11.36,,,
14227,06/19/2021 18:05:44,25.87,39.86,11.20,,,
14228,06/19/2021 18:10:44,25.76,39.87,11.11,,,
14229,06/19/2021 18:15:44,25.63,39.88,11.00,,,
14230,06/19/2021 18:20:44,25.53,39.84,10.90,,,
14231,06/19/2021 18:25:44,25.39,40.27,10.94,,,
14232,06/19/2021 18:30:44,25.48,40.79,11.20,,,
14233,06/19/2021 18:35:44,25.64,41.07,11.45,,,
14234,06/19/2021 18:40:44,25.84,41.06,11.63,,,
14235,06/19/2021 18:45:44,25.98,41.29,11.84,,,
14236,06/19/2021 18:50:44,26.04,40.19,11.48,,,
14237,06/19/2021 18:55:44,25.92,39.84,11.24,,,
14238,06/19/2021 19:00:44,25.80,39.80,11.12,,,
14239,06/19/2021 19:05:44,25.65,39.63,10.92,,,
14240,06/19/2021 19:10:44,25.51,39.52,10.76,,,
14241,06/19/2021 19:15:44,25.34,39.73,10.68,,,
14242,06/19/2021 19:20:44,25.36,40.44,10.97,,,
14243,06/19/2021 19:25:44,25.51,40.84,11.25,,,
14244,06/19/2021 19:30:44,25.66,41.21,11.52,,,
14245,06/19/2021 19:35:44,25.83,41.85,11.91,,,
14246,06/19/2021 19:40:44,25.99,42.24,12.20,,,
14247,06/19/2021 19:45:44,26.12,41.88,12.18,,,
14248,06/19/2021 19:50:44,25.99,40.95,11.73,,,
14249,06/19/2021 19:55:44,25.80,40.52,11.39,,,
14250,06/19/2021 20:00:44,25.60,40.59,11.23,,,
14251,06/19/2021 20:05:44,25.38,40.59,11.04,,,
14252,06/19/2021 20:10:44,25.18,40.61,10.87,,,
14253,06/19/2021 20:15:44,25.14,41.80,11.26,,,
14254,06/19/2021 20:20:44,25.21,42.61,11.62,,,
14255,06/19/2021 20:25:44,25.35,42.83,11.83,,,
14256,06/19/2021 20:30:44,25.48,42.88,11.96,,,
14257,06/19/2021 20:35:44,25.57,42.81,12.01,,,
14258,06/19/2021 20:40:44,25.63,42.71,12.04,,,
14259,06/19/2021 20:45:44,25.74,42.60,12.09,,,
14260,06/19/2021 20:50:44,25.77,42.40,12.05,,,
14261,06/19/2021 20:55:44,25.80,42.36,12.07,,,
14262,06/19/2021 21:00:44,25.87,42.03,12.01,,,
14263,06/19/2021 21:05:44,25.73,40.50,11.32,,,
14264,06/19/2021 21:10:44,25.46,40.03,10.90,,,
14265,06/19/2021 21:15:44,25.21,39.69,10.55,,,
14266,06/19/2021 21:20:44,24.91,39.78,10.32,,,
14267,06/19/2021 21:25:44,24.83,40.86,10.64,,,
14268,06/19/2021 21:30:44,24.91,41.25,10.86,,,
14269,06/19/2021 21:35:44,24.97,41.27,10.92,,,
14270,06/19/2021 21:40:44,25.00,41.33,10.97,,,
14271,06/19/2021 21:45:44,25.04,41.32,11.00,,,
14272,06/19/2021 21:50:44,25.10,41.38,11.08,,,
14273,06/19/2021 21:55:44,25.10,41.42,11.10,,,
14274,06/19/2021 22:00:44,25.12,41.41,11.11,,,
14275,06/19/2021 22:05:44,25.16,41.47,11.17,,,
14276,06/19/2021 22:10:44,25.17,41.50,11.19,,,
14277,06/19/2021 22:15:44,25.19,41.56,11.23,,,
14278,06/19/2021 22:20:44,25.21,41.57,11.25,,,
14279,06/19/2021 22:25:44,25.25,41.62,11.31,,,
14280,06/19/2021 22:30:44,25.27,41.67,11.34,,,
14281,06/19/2021 22:35:44,25.25,41.73,11.35,,,
14282,06/19/2021 22:40:44,25.24,41.19,11.14,,,
14283,06/19/2021 22:45:44,25.04,40.30,10.63,,,
14284,06/19/2021 22:50:44,24.77,39.89,10.23,,,
14285,06/19/2021 22:55:44,24.50,39.61,9.89,,,
14286,06/19/2021 23:00:44,24.33,40.57,10.09,,,
14287,06/19/2021 23:05:44,24.33,41.16,10.31,,,
14288,06/19/2021 23:10:44,24.35,41.44,10.43,,,
14289,06/19/2021 23:15:44,24.38,41.37,10.43,,,
14290,06/19/2021 23:20:44,24.40,41.34,10.44,,,
14291,06/19/2021 23:25:44,24.45,41.67,10.60,,,
14292,06/19/2021 23:30:44,24.44,42.30,10.82,,,
14293,06/19/2021 23:35:44,24.50,43.15,11.17,,,
14294,06/19/2021 23:40:44,24.57,43.21,11.25,,,
14295,06/19/2021 23:45:44,24.65,43.60,11.47,,,
14296,06/19/2021 23:50:44,24.68,43.59,11.48,,,
14297,06/19/2021 23:55:44,24.69,43.73,11.54,,,
14298,06/20/2021 00:00:44,24.72,43.83,11.61,,,
14299,06/20/2021 00:05:44,24.69,43.80,11.57,,,
14300,06/20/2021 00:10:44,24.72,43.74,11.58,,,
14301,06/20/2021 00:15:44,24.72,43.68,11.55,,,
14302,06/20/2021 00:20:44,24.71,43.87,11.61,,,
14303,06/20/2021 00:25:44,24.70,43.87,11.60,,,
14304,06/20/2021 00:30:44,24.70,43.96,11.63,,,
14305,06/20/2021 00:35:44,24.66,43.87,11.57,,,
14306,06/20/2021 00:40:44,24.69,44.05,11.65,,,
14307,06/20/2021 00:45:44,24.70,44.01,11.65,,,
14308,06/20/2021 00:50:44,24.64,43.89,11.56,,,
14309,06/20/2021 00:55:44,24.63,43.94,11.57,,,
14310,06/20/2021 01:00:44,24.63,44.02,11.60,,,
14311,06/20/2021 01:05:44,24.61,44.14,11.62,,,
14312,06/20/2021 01:10:44,24.59,44.17,11.61,,,
14313,06/20/2021 01:15:44,24.56,44.35,11.64,,,
14314,06/20/2021 01:20:44,24.54,44.32,11.61,,,
14315,06/20/2021 01:25:44,24.54,44.19,11.56,,,
14316,06/20/2021 01:30:44,24.50,44.48,11.64,,,
14317,06/20/2021 01:35:44,24.47,44.25,11.53,,,
14318,06/20/2021 01:40:44,24.48,44.45,11.61,,,
14319,06/20/2021 01:45:44,24.43,44.42,11.55,,,
14320,06/20/2021 01:50:44,24.40,44.52,11.55,,,
14321,06/20/2021 01:55:44,24.36,44.42,11.49,,,
14322,06/20/2021 02:00:44,24.35,44.54,11.52,,,
14323,06/20/2021 02:05:44,24.29,44.51,11.45,,,
14324,06/20/2021 02:10:44,24.26,44.55,11.44,,,
14325,06/20/2021 02:15:44,24.25,44.51,11.41,,,
14326,06/20/2021 02:20:44,24.20,44.72,11.44,,,
14327,06/20/2021 02:25:44,24.15,44.77,11.41,,,
14328,06/20/2021 02:30:44,24.11,44.78,11.38,,,
14329,06/20/2021 02:35:44,24.04,44.92,11.37,,,
14330,06/20/2021 02:40:44,23.98,45.07,11.36,,,
14331,06/20/2021 02:45:44,23.97,45.02,11.33,,,
14332,06/20/2021 02:50:44,23.90,45.32,11.37,,,
14333,06/20/2021 02:55:44,23.87,45.41,11.37,,,
14334,06/20/2021 03:00:44,23.85,45.41,11.36,,,
14335,06/20/2021 03:05:44,23.80,45.59,11.36,,,
14336,06/20/2021 03:10:44,23.72,45.57,11.29,,,
14337,06/20/2021 03:15:44,23.70,45.56,11.27,,,
14338,06/20/2021 03:20:44,23.67,45.61,11.25,,,
14339,06/20/2021 03:25:44,23.61,45.78,11.26,,,
14340,06/20/2021 03:30:44,23.58,45.78,11.23,,,
14341,06/20/2021 03:35:44,23.53,45.74,11.17,,,
14342,06/20/2021 03:40:44,23.46,45.81,11.14,,,
14343,06/20/2021 03:45:44,23.45,46.00,11.19,,,
14344,06/20/2021 03:50:44,23.41,45.97,11.14,,,
14345,06/20/2021 03:55:44,23.37,46.00,11.11,,,
14346,06/20/2021 04:00:44,23.34,45.96,11.07,,,
14347,06/20/2021 04:05:44,23.28,45.90,11.00,,,
14348,06/20/2021 04:10:44,23.23,45.87,10.94,,,
14349,06/20/2021 04:15:44,23.24,46.02,11.00,,,
14350,06/20/2021 04:20:44,23.18,46.10,10.98,,,
14351,06/20/2021 04:25:44,23.18,46.14,10.99,,,
14352,06/20/2021 04:30:44,23.17,46.08,10.96,,,
14353,06/20/2021 04:35:44,23.07,46.00,10.84,,,
14354,06/20/2021 04:40:44,23.06,46.11,10.86,,,
14355,06/20/2021 04:45:44,23.02,46.11,10.83,,,
14356,06/20/2021 04:50:44,22.99,46.19,10.83,,,
14357,06/20/2021 04:55:44,22.98,46.29,10.85,,,
14358,06/20/2021 05:00:44,22.91,46.37,10.81,,,
14359,06/20/2021 05:05:44,22.87,46.46,10.81,,,
14360,06/20/2021 05:10:44,22.84,46.64,10.84,,,
14361,06/20/2021 05:15:44,22.81,46.71,10.83,,,
14362,06/20/2021 05:20:44,22.76,46.76,10.80,,,
14363,06/20/2021 05:25:44,22.76,46.81,10.82,,,
14364,06/20/2021 05:30:44,22.68,46.82,10.75,,,
14365,06/20/2021 05:35:44,22.64,47.04,10.78,,,
14366,06/20/2021 05:40:44,22.60,47.15,10.78,,,
14367,06/20/2021 05:45:44,22.55,47.34,10.80,,,
14368,06/20/2021 05:50:44,22.52,47.39,10.79,,,
14369,06/20/2021 05:55:44,22.44,47.47,10.74,,,
14370,06/20/2021 06:00:44,22.44,47.54,10.76,,,
14371,06/20/2021 06:05:44,22.38,47.81,10.79,,,
14372,06/20/2021 06:10:44,22.34,47.75,10.73,,,
14373,06/20/2021 06:15:44,22.32,47.58,10.66,,,
14374,06/20/2021 06:20:44,22.33,47.65,10.69,,,
14375,06/20/2021 06:25:44,22.34,47.66,10.71,,,
14376,06/20/2021 06:30:44,22.32,47.72,10.70,,,
14377,06/20/2021 06:35:44,22.32,47.61,10.67,,,
14378,06/20/2021 06:40:44,22.26,47.83,10.69,,,
14379,06/20/2021 06:45:44,22.31,47.88,10.75,,,
14380,06/20/2021 06:50:44,22.29,47.91,10.74,,,
14381,06/20/2021 06:55:44,22.29,48.10,10.80,,,
14382,06/20/2021 07:00:44,22.33,48.07,10.83,,,
14383,06/20/2021 07:05:44,22.28,48.20,10.83,,,
14384,06/20/2021 07:10:44,22.29,48.23,10.85,,,
14385,06/20/2021 07:15:44,22.32,48.50,10.95,,,
14386,06/20/2021 07:20:44,22.33,48.53,10.97,,,
14387,06/20/2021 07:25:44,22.36,48.72,11.06,,,
14388,06/20/2021 07:30:44,22.41,48.93,11.17,,,
14389,06/20/2021 07:35:44,22.43,48.85,11.17,,,
14390,06/20/2021 07:40:44,22.46,48.82,11.18,,,
14391,06/20/2021 07:45:44,22.46,48.85,11.19,,,
14392,06/20/2021 07:50:44,22.50,48.84,11.22,,,
14393,06/20/2021 07:55:44,22.55,48.90,11.29,,,
14394,06/20/2021 08:00:44,22.56,48.90,11.30,,,
14395,06/20/2021 08:05:44,22.58,48.97,11.34,,,
14396,06/20/2021 08:10:44,22.64,49.16,11.45,,,
14397,06/20/2021 08:15:44,22.68,49.49,11.59,,,
14398,06/20/2021 08:20:44,22.76,49.84,11.76,,,
14399,06/20/2021 08:25:44,22.82,50.05,11.89,,,
14400,06/20/2021 08:30:44,22.90,50.45,12.08,,,
14401,06/20/2021 08:35:44,23.00,50.33,12.14,,,
14402,06/20/2021 08:40:44,23.13,50.38,12.27,,,
14403,06/20/2021 08:45:44,23.28,50.29,12.38,,,
14404,06/20/2021 08:50:44,23.41,50.08,12.44,,,
14405,06/20/2021 08:55:44,23.51,50.21,12.57,,,
14406,06/20/2021 09:00:44,23.67,52.06,13.27,,,
