#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),End of File
24003,06/20/2022 18:23:29,37.49,14.92,6.41,
24004,06/20/2022 18:28:29,37.17,14.86,6.10,
24005,06/20/2022 18:33:29,36.72,15.01,5.89,
24006,06/20/2022 18:38:29,36.34,16.32,6.81,
24007,06/20/2022 18:43:29,35.64,16.55,6.44,
24008,06/20/2022 18:48:29,34.76,16.12,5.36,
24009,06/20/2022 18:53:29,33.99,16.98,5.49,
24010,06/20/2022 18:58:29,33.44,17.40,5.40,
24011,06/20/2022 19:03:29,32.92,17.26,4.87,
24012,06/20/2022 19:08:29,32.74,17.71,5.10,
24013,06/20/2022 19:13:29,32.61,17.85,5.10,
24014,06/20/2022 19:18:29,32.66,18.47,5.63,
24015,06/20/2022 19:23:29,32.83,18.19,5.55,
24016,06/20/2022 19:28:29,32.90,19.03,6.26,
24017,06/20/2022 19:33:29,32.87,19.46,6.56,
24018,06/20/2022 19:38:29,32.61,19.78,6.59,
24019,06/20/2022 19:43:29,32.22,20.19,6.56,
24020,06/20/2022 19:48:29,31.69,20.18,6.13,
24021,06/20/2022 19:53:29,31.35,20.36,5.97,
24022,06/20/2022 19:58:29,31.19,20.70,6.07,
24023,06/20/2022 20:03:29,30.81,21.51,6.32,
24024,06/20/2022 20:08:29,30.23,21.97,6.15,
24025,06/20/2022 20:13:29,29.28,22.43,5.65,
24026,06/20/2022 20:18:29,28.31,23.35,5.43,
24027,06/20/2022 20:23:29,26.61,25.59,5.32,
24028,06/20/2022 20:28:29,24.71,27.70,4.84,
24029,06/20/2022 20:33:29,23.10,30.64,4.90,
24030,06/20/2022 20:38:29,21.82,33.84,5.21,
24031,06/20/2022 20:43:29,20.69,35.37,4.84,
24032,06/20/2022 20:48:29,19.70,37.82,4.93,
24033,06/20/2022 20:53:29,18.89,39.85,4.96,
24034,06/20/2022 20:58:29,18.33,43.14,5.59,
24035,06/20/2022 21:03:29,17.80,43.85,5.35,
24036,06/20/2022 21:08:29,17.46,46.55,5.90,
24037,06/20/2022 21:13:29,16.89,49.08,6.15,
24038,06/20/2022 21:18:29,16.18,48.70,5.39,
24039,06/20/2022 21:23:29,15.86,53.10,6.34,
24040,06/20/2022 21:28:29,15.57,52.42,5.88,
24041,06/20/2022 21:33:29,15.41,53.35,5.99,
24042,06/20/2022 21:38:29,14.98,51.01,4.94,
24043,06/20/2022 21:43:29,14.93,52.17,5.22,
24044,06/20/2022 21:48:29,14.71,53.43,5.36,
24045,06/20/2022 21:53:29,14.56,50.32,4.36,
24046,06/20/2022 21:58:29,15.40,48.33,4.56,
24047,06/20/2022 22:03:29,15.53,47.99,4.57,
24048,06/20/2022 22:08:29,15.46,50.16,5.15,
24049,06/20/2022 22:13:29,15.55,47.97,4.59,
24050,06/20/2022 22:18:29,15.96,46.68,4.57,
24051,06/20/2022 22:23:29,16.50,45.66,4.75,
24052,06/20/2022 22:28:29,16.45,44.91,4.47,
24053,06/20/2022 22:33:29,16.54,44.80,4.51,
24054,06/20/2022 22:38:29,16.64,44.76,4.60,
24055,06/20/2022 22:43:29,16.37,46.30,4.83,
24056,06/20/2022 22:48:29,15.96,47.50,4.82,
24057,06/20/2022 22:53:29,15.44,48.79,4.73,
24058,06/20/2022 22:58:29,15.13,49.28,4.59,
24059,06/20/2022 23:03:29,15.09,48.19,4.23,
24060,06/20/2022 23:08:29,15.02,48.00,4.12,
24061,06/20/2022 23:13:29,15.24,45.93,3.68,
24062,06/20/2022 23:18:29,15.96,43.69,3.63,
24063,06/20/2022 23:23:29,16.21,43.50,3.80,
24064,06/20/2022 23:28:29,15.86,44.18,3.70,
24065,06/20/2022 23:33:29,15.44,45.76,3.82,
24066,06/20/2022 23:38:29,15.09,49.84,4.71,
24067,06/20/2022 23:43:29,14.70,53.39,5.34,
24068,06/20/2022 23:48:29,14.42,53.51,5.12,
24069,06/20/2022 23:53:29,14.21,55.13,5.35,
24070,06/20/2022 23:58:29,14.04,56.78,5.61,
24071,06/21/2022 00:03:29,13.94,57.17,5.62,
24072,06/21/2022 00:08:29,13.65,59.04,5.81,
24073,06/21/2022 00:13:29,13.77,61.12,6.42,
24074,06/21/2022 00:18:29,13.37,59.95,5.77,
24075,06/21/2022 00:23:29,13.02,61.33,5.76,
24076,06/21/2022 00:28:29,12.81,60.17,5.30,
24077,06/21/2022 00:33:29,12.67,58.38,4.73,
24078,06/21/2022 00:38:29,12.67,58.31,4.71,
24079,06/21/2022 00:43:29,12.84,57.79,4.74,
24080,06/21/2022 00:48:29,13.53,54.67,4.60,
24081,06/21/2022 00:53:29,13.50,55.98,4.90,
24082,06/21/2022 00:58:29,13.62,55.01,4.76,
24083,06/21/2022 01:03:29,13.84,54.77,4.91,
24084,06/21/2022 01:08:29,14.93,50.79,4.83,
24085,06/21/2022 01:13:29,16.45,46.15,4.86,
24086,06/21/2022 01:18:29,17.58,43.06,4.89,
24087,06/21/2022 01:23:29,18.25,41.20,4.86,
24088,06/21/2022 01:28:29,18.78,39.45,4.71,
24089,06/21/2022 01:33:29,19.30,38.12,4.69,
24090,06/21/2022 01:38:29,19.52,37.50,4.65,
24091,06/21/2022 01:43:29,19.68,36.77,4.51,
24092,06/21/2022 01:48:29,20.06,35.93,4.52,
24093,06/21/2022 01:53:29,20.61,35.30,4.75,
24094,06/21/2022 01:58:29,21.05,34.41,4.77,
24095,06/21/2022 02:03:29,21.51,34.11,5.05,
24096,06/21/2022 02:08:29,21.68,33.91,5.12,
24097,06/21/2022 02:13:29,21.73,33.93,5.17,
24098,06/21/2022 02:18:29,21.69,34.23,5.26,
24099,06/21/2022 02:23:29,21.68,34.53,5.38,
24100,06/21/2022 02:28:29,21.79,34.48,5.45,
24101,06/21/2022 02:33:29,21.68,34.70,5.45,
24102,06/21/2022 02:38:29,21.67,34.92,5.53,
24103,06/21/2022 02:43:29,21.64,35.11,5.58,
24104,06/21/2022 02:48:29,21.55,35.32,5.59,
24105,06/21/2022 02:53:29,21.64,35.06,5.56,
24106,06/21/2022 02:58:29,21.52,35.01,5.43,
24107,06/21/2022 03:03:29,21.61,35.04,5.52,
24108,06/21/2022 03:08:29,21.66,35.23,5.65,
24109,06/21/2022 03:13:29,21.76,34.98,5.63,
24110,06/21/2022 03:18:29,21.91,34.67,5.63,
24111,06/21/2022 03:23:29,22.06,34.33,5.63,
24112,06/21/2022 03:28:29,22.10,34.11,5.57,
24113,06/21/2022 03:33:29,22.01,34.00,5.44,
24114,06/21/2022 03:38:29,22.10,33.75,5.42,
24115,06/21/2022 03:43:29,22.11,33.48,5.31,
24116,06/21/2022 03:48:29,22.10,33.44,5.28,
24117,06/21/2022 03:53:29,22.11,33.40,5.27,
24118,06/21/2022 03:58:29,22.07,33.28,5.19,
24119,06/21/2022 04:03:29,22.16,32.84,5.07,
24120,06/21/2022 04:08:29,22.28,32.60,5.08,
24121,06/21/2022 04:13:29,22.28,32.36,4.97,
24122,06/21/2022 04:18:29,22.39,32.09,4.95,
24123,06/21/2022 04:23:29,22.42,32.02,4.94,
24124,06/21/2022 04:28:29,22.51,31.76,4.90,
24125,06/21/2022 04:33:29,22.41,31.77,4.82,
24126,06/21/2022 04:38:29,22.50,31.49,4.77,
24127,06/21/2022 04:43:29,22.50,31.43,4.74,
24128,06/21/2022 04:48:29,22.49,31.26,4.66,
24129,06/21/2022 04:53:29,22.49,31.39,4.71,
24130,06/21/2022 04:58:29,22.52,31.16,4.63,
24131,06/21/2022 05:03:29,22.73,30.72,4.62,
24132,06/21/2022 05:08:29,22.86,30.57,4.66,
24133,06/21/2022 05:13:29,22.75,30.72,4.63,
24134,06/21/2022 05:18:29,22.73,30.89,4.70,
24135,06/21/2022 05:23:29,22.54,31.00,4.58,
24136,06/21/2022 05:28:29,22.43,31.24,4.60,
24137,06/21/2022 05:33:29,22.52,30.89,4.51,
24138,06/21/2022 05:38:29,22.64,30.71,4.53,
24139,06/21/2022 05:43:29,22.77,30.37,4.48,
24140,06/21/2022 05:48:29,22.81,30.18,4.43,
24141,06/21/2022 05:53:29,22.83,30.14,4.43,
24142,06/21/2022 05:58:29,22.93,30.17,4.53,
24143,06/21/2022 06:03:29,22.94,30.11,4.51,
24144,06/21/2022 06:08:29,23.05,29.95,4.52,
24145,06/21/2022 06:13:29,23.15,29.91,4.60,
24146,06/21/2022 06:18:29,23.25,29.81,4.63,
24147,06/21/2022 06:23:29,23.50,29.53,4.71,
24148,06/21/2022 06:28:29,23.69,29.64,4.93,
24149,06/21/2022 06:33:29,23.96,29.52,5.10,
24150,06/21/2022 06:38:29,24.17,29.54,5.30,
24151,06/21/2022 06:43:29,24.44,29.40,5.46,
24152,06/21/2022 06:48:29,24.72,29.34,5.67,
24153,06/21/2022 06:53:29,24.93,28.94,5.66,
24154,06/21/2022 06:58:29,25.20,28.77,5.81,
24155,06/21/2022 07:03:29,25.49,28.45,5.89,
24156,06/21/2022 07:08:29,25.80,28.26,6.06,
24157,06/21/2022 07:13:29,26.05,28.08,6.18,
24158,06/21/2022 07:18:29,26.28,27.84,6.26,
24159,06/21/2022 07:23:29,26.53,27.89,6.50,
24160,06/21/2022 07:28:29,26.80,27.79,6.67,
24161,06/21/2022 07:33:29,26.98,27.80,6.83,
24162,06/21/2022 07:38:29,27.30,27.47,6.94,
24163,06/21/2022 07:43:29,27.61,26.90,6.89,
24164,06/21/2022 07:48:29,27.90,26.65,7.00,
24165,06/21/2022 07:53:29,28.00,26.96,7.25,
24166,06/21/2022 07:58:29,28.32,26.52,7.29,
24167,06/21/2022 08:03:29,28.60,25.97,7.22,
24168,06/21/2022 08:08:29,28.70,25.61,7.10,
24169,06/21/2022 08:13:29,28.82,26.19,7.52,
24170,06/21/2022 08:18:29,28.91,26.09,7.55,
24171,06/21/2022 08:23:29,29.13,25.67,7.49,
24172,06/21/2022 08:28:29,29.11,25.99,7.66,
24173,06/21/2022 08:33:29,29.39,25.63,7.69,
24174,06/21/2022 08:38:29,29.73,25.43,7.86,
24175,06/21/2022 08:43:29,29.87,25.34,7.93,
24176,06/21/2022 08:48:29,30.00,24.89,7.77,
24177,06/21/2022 08:53:29,30.12,25.05,7.98,
24178,06/21/2022 08:58:29,30.62,24.31,7.95,
24179,06/21/2022 09:03:29,30.67,24.23,7.95,
24180,06/21/2022 09:08:29,30.91,24.27,8.17,
24181,06/21/2022 09:13:29,31.25,24.21,8.42,
24182,06/21/2022 09:18:29,31.64,23.48,8.29,
24183,06/21/2022 09:23:29,31.79,23.46,8.40,
24184,06/21/2022 09:28:29,31.96,23.60,8.64,
24185,06/21/2022 09:33:29,32.14,23.14,8.50,
24186,06/21/2022 09:38:29,32.59,23.03,8.80,
24187,06/21/2022 09:43:29,32.98,23.13,9.19,
24188,06/21/2022 09:48:29,33.25,22.48,8.99,
24189,06/21/2022 09:53:29,33.53,23.06,9.61,
24190,06/21/2022 09:58:29,34.03,22.56,9.69,
24191,06/21/2022 10:03:29,34.15,21.68,9.19,
24192,06/21/2022 10:08:29,34.17,20.78,8.58,
24193,06/21/2022 10:13:29,33.86,20.83,8.37,
24194,06/21/2022 10:18:29,34.00,20.60,8.32,
24195,06/21/2022 10:23:29,34.27,20.25,8.29,
24196,06/21/2022 10:28:29,34.30,20.03,8.15,
24197,06/21/2022 10:33:29,34.64,20.76,8.96,
24198,06/21/2022 10:38:29,34.80,19.66,8.29,
24199,06/21/2022 10:43:29,34.86,19.58,8.27,
24200,06/21/2022 10:48:29,35.01,20.17,8.84,
24201,06/21/2022 10:53:29,35.48,19.59,8.78,
24202,06/21/2022 10:58:29,35.81,19.00,8.60,
24203,06/21/2022 11:03:29,36.21,20.32,9.92,
24204,06/21/2022 11:08:29,36.27,19.16,9.10,
24205,06/21/2022 11:13:29,36.38,19.03,9.09,
24206,06/21/2022 11:18:29,36.57,18.83,9.09,
24207,06/21/2022 11:23:29,36.68,19.36,9.59,
24208,06/21/2022 11:28:29,36.83,18.62,9.13,
24209,06/21/2022 11:33:29,36.93,18.07,8.77,
24210,06/21/2022 11:38:29,36.85,18.95,9.41,
24211,06/21/2022 11:43:29,37.00,19.08,9.63,
24212,06/21/2022 11:48:29,37.18,18.60,9.40,
24213,06/21/2022 11:53:29,37.35,18.26,9.27,
24214,06/21/2022 11:58:29,37.88,18.48,9.86,
24215,06/21/2022 12:03:29,38.02,18.37,9.89,
24216,06/21/2022 12:08:29,38.17,18.02,9.73,
24217,06/21/2022 12:13:29,38.11,17.40,9.16,
24218,06/21/2022 12:18:29,38.65,17.07,9.31,
24219,06/21/2022 12:23:29,38.36,17.18,9.17,
24220,06/21/2022 12:28:29,38.43,16.65,8.75,
24221,06/21/2022 12:33:29,38.68,17.06,9.32,
24222,06/21/2022 12:38:29,39.07,17.75,10.23,
24223,06/21/2022 12:43:29,38.94,16.00,8.58,
24224,06/21/2022 12:48:29,38.90,15.95,8.50,
24225,06/21/2022 12:53:29,39.08,16.40,9.05,
24226,06/21/2022 12:58:29,39.08,16.22,8.89,
24227,06/21/2022 13:03:29,39.49,15.26,8.31,
24228,06/21/2022 13:08:29,39.48,15.89,8.90,
24229,06/21/2022 13:13:29,39.38,16.88,9.72,
24230,06/21/2022 13:18:29,39.41,16.44,9.36,
24231,06/21/2022 13:23:29,39.74,15.99,9.21,
24232,06/21/2022 13:28:29,39.89,15.23,8.60,
24233,06/21/2022 13:33:29,39.93,15.19,8.59,
24234,06/21/2022 13:38:29,40.10,16.27,9.74,
24235,06/21/2022 13:43:29,40.18,16.04,9.60,
24236,06/21/2022 13:48:29,40.65,15.71,9.65,
24237,06/21/2022 13:53:29,41.02,14.92,9.18,
24238,06/21/2022 13:58:29,40.70,14.28,8.28,
24239,06/21/2022 14:03:29,40.65,15.62,9.57,
24240,06/21/2022 14:08:29,40.72,14.70,8.72,
24241,06/21/2022 14:13:29,41.12,14.80,9.14,
24242,06/21/2022 14:18:29,41.30,14.86,9.34,
24243,06/21/2022 14:23:29,41.46,14.62,9.23,
24244,06/21/2022 14:28:29,41.35,13.28,7.73,
24245,06/21/2022 14:33:29,41.87,14.16,9.07,
24246,06/21/2022 14:38:29,42.08,14.63,9.72,
24247,06/21/2022 14:43:29,42.18,13.97,9.11,
24248,06/21/2022 14:48:29,42.35,14.04,9.32,
24249,06/21/2022 14:53:29,42.51,13.98,9.38,
24250,06/21/2022 14:58:29,42.41,13.13,8.37,
24251,06/21/2022 15:03:29,42.75,14.12,9.72,
24252,06/21/2022 15:08:29,43.12,13.84,9.71,
24253,06/21/2022 15:13:29,43.53,13.22,9.34,
24254,06/21/2022 15:18:29,43.66,13.19,9.41,
24255,06/21/2022 15:23:29,43.99,13.67,10.20,
24256,06/21/2022 15:28:29,44.26,12.87,9.50,
24257,06/21/2022 15:33:29,43.93,13.17,9.59,
24258,06/21/2022 15:38:29,44.24,12.62,9.19,
24259,06/21/2022 15:43:29,44.18,12.60,9.13,
24260,06/21/2022 15:48:29,43.95,12.96,9.37,
24261,06/21/2022 15:53:29,44.41,13.07,9.85,
24262,06/21/2022 15:58:29,44.84,12.14,9.08,
24263,06/21/2022 16:03:29,44.72,12.40,9.31,
24264,06/21/2022 16:08:29,45.32,11.92,9.18,
24265,06/21/2022 16:13:29,45.40,11.85,9.15,
24266,06/21/2022 16:18:29,45.65,11.62,9.05,
24267,06/21/2022 16:23:29,46.10,11.35,9.05,
24268,06/21/2022 16:28:29,46.27,11.68,9.59,
24269,06/21/2022 16:33:29,46.72,10.96,8.99,
24270,06/21/2022 16:38:29,46.84,11.19,9.39,
24271,06/21/2022 16:43:29,46.94,11.27,9.57,
24272,06/21/2022 16:48:29,46.80,11.12,9.27,
24273,06/21/2022 16:53:29,47.25,11.26,9.79,
24274,06/21/2022 16:58:29,47.58,11.00,9.69,
24275,06/21/2022 17:03:29,47.22,11.09,9.54,
24276,06/21/2022 17:08:29,47.06,11.27,9.67,
24277,06/21/2022 17:13:29,46.73,11.21,9.33,
24278,06/21/2022 17:18:29,46.54,11.17,9.14,
24279,06/21/2022 17:23:29,46.33,11.07,8.85,
24280,06/21/2022 17:28:29,46.10,11.47,9.20,
24281,06/21/2022 17:33:29,46.40,11.01,8.82,
24282,06/21/2022 17:38:29,46.88,10.73,8.79,
24283,06/21/2022 17:43:29,46.42,11.20,9.08,
24284,06/21/2022 17:48:29,46.06,11.08,8.66,
24285,06/21/2022 17:53:29,45.70,11.16,8.48,
24286,06/21/2022 17:58:29,45.89,11.22,8.71,
24287,06/21/2022 18:03:29,45.98,11.02,8.52,
24288,06/21/2022 18:08:29,46.09,11.34,9.03,
24289,06/21/2022 18:13:29,45.70,11.75,9.25,
24290,06/21/2022 18:18:29,45.49,11.40,8.65,
24291,06/21/2022 18:23:29,45.00,11.49,8.39,
24292,06/21/2022 18:28:29,44.60,11.73,8.40,
24293,06/21/2022 18:33:29,44.02,12.08,8.38,
24294,06/21/2022 18:38:29,43.65,12.63,8.75,
24295,06/21/2022 18:43:29,42.92,12.65,8.22,
24296,06/21/2022 18:48:29,42.06,13.27,8.26,
24297,06/21/2022 18:53:29,41.19,13.73,8.09,
24298,06/21/2022 18:58:29,40.37,14.11,7.85,
24299,06/21/2022 19:03:29,40.02,14.40,7.87,
24300,06/21/2022 19:08:29,39.86,14.71,8.06,
24301,06/21/2022 19:13:29,39.67,15.35,8.54,
24302,06/21/2022 19:18:29,39.62,16.19,9.29,
24303,06/21/2022 19:23:29,39.65,16.72,9.79,
24304,06/21/2022 19:28:29,39.53,17.14,10.07,
24305,06/21/2022 19:33:29,39.40,17.24,10.05,
24306,06/21/2022 19:38:29,39.23,18.13,10.67,
24307,06/21/2022 19:43:29,38.36,20.49,11.81,
24308,06/21/2022 19:48:29,37.32,21.41,11.63,
24309,06/21/2022 19:53:29,36.45,22.34,11.55,
24310,06/21/2022 19:58:29,36.07,23.89,12.25,
24311,06/21/2022 20:03:29,35.21,25.23,12.36,
24312,06/21/2022 20:08:29,34.03,24.88,11.16,
24313,06/21/2022 20:13:29,32.94,25.09,10.37,
24314,06/21/2022 20:18:29,31.65,26.40,10.04,
24315,06/21/2022 20:23:29,30.11,27.98,9.60,
24316,06/21/2022 20:28:29,28.63,30.23,9.48,
24317,06/21/2022 20:33:29,27.39,31.86,9.19,
24318,06/21/2022 20:38:29,26.31,34.36,9.36,
24319,06/21/2022 20:43:29,25.18,35.57,8.89,
24320,06/21/2022 20:48:29,24.30,37.88,9.05,
24321,06/21/2022 20:53:29,23.45,37.30,8.07,
24322,06/21/2022 20:58:29,22.81,41.37,9.02,
24323,06/21/2022 21:03:29,22.42,44.67,9.81,
24324,06/21/2022 21:08:29,22.10,45.13,9.67,
24325,06/21/2022 21:13:29,22.04,45.34,9.69,
24326,06/21/2022 21:18:29,21.74,45.91,9.60,
24327,06/21/2022 21:23:29,21.60,46.92,9.80,
24328,06/21/2022 21:28:29,21.31,46.82,9.50,
24329,06/21/2022 21:33:29,20.99,47.51,9.42,
24330,06/21/2022 21:38:29,20.74,47.31,9.14,
24331,06/21/2022 21:43:29,20.28,47.05,8.63,
24332,06/21/2022 21:48:29,19.85,49.55,9.01,
24333,06/21/2022 21:53:29,19.33,49.19,8.43,
24334,06/21/2022 21:58:29,18.77,53.89,9.25,
24335,06/21/2022 22:03:29,18.37,53.90,8.89,
24336,06/21/2022 22:08:29,18.54,50.97,8.22,
24337,06/21/2022 22:13:29,19.69,49.14,8.74,
24338,06/21/2022 22:18:29,20.19,46.89,8.50,
24339,06/21/2022 22:23:29,19.74,47.01,8.13,
24340,06/21/2022 22:28:29,19.48,46.83,7.84,
24341,06/21/2022 22:33:29,18.94,48.63,7.89,
24342,06/21/2022 22:38:29,18.38,50.81,8.02,
24343,06/21/2022 22:43:29,17.81,51.66,7.74,
24344,06/21/2022 22:48:29,17.40,52.48,7.60,
24345,06/21/2022 22:53:29,17.20,52.74,7.48,
24346,06/21/2022 22:58:29,17.15,52.82,7.45,
24347,06/21/2022 23:03:29,17.49,51.04,7.27,
24348,06/21/2022 23:08:29,17.76,50.33,7.31,
24349,06/21/2022 23:13:29,17.99,50.06,7.45,
24350,06/21/2022 23:18:29,17.79,49.74,7.17,
24351,06/21/2022 23:23:29,17.29,52.25,7.42,
24352,06/21/2022 23:28:29,16.95,53.09,7.35,
24353,06/21/2022 23:33:29,16.59,51.92,6.69,
24354,06/21/2022 23:38:29,16.21,54.29,6.99,
24355,06/21/2022 23:43:29,15.85,54.84,6.80,
24356,06/21/2022 23:48:29,15.61,57.18,7.19,
24357,06/21/2022 23:53:29,15.38,56.36,6.75,
24358,06/21/2022 23:58:29,15.21,57.77,6.95,
24359,06/22/2022 00:03:29,15.17,59.72,7.41,
24360,06/22/2022 00:08:29,15.18,60.18,7.53,
24361,06/22/2022 00:13:29,15.24,60.39,7.63,
24362,06/22/2022 00:18:29,15.40,60.22,7.74,
24363,06/22/2022 00:23:29,15.82,58.49,7.71,
24364,06/22/2022 00:28:29,16.08,57.20,7.63,
24365,06/22/2022 00:33:29,15.99,57.29,7.57,
24366,06/22/2022 00:38:29,16.16,57.40,7.75,
24367,06/22/2022 00:43:29,16.07,57.36,7.66,
24368,06/22/2022 00:48:29,16.21,56.79,7.65,
24369,06/22/2022 00:53:29,16.49,55.24,7.50,
24370,06/22/2022 00:58:29,16.51,53.61,7.08,
24371,06/22/2022 01:03:29,16.95,50.84,6.72,
24372,06/22/2022 01:08:29,17.72,48.14,6.62,
24373,06/22/2022 01:13:29,18.25,46.15,6.50,
24374,06/22/2022 01:18:29,18.95,43.29,6.21,
24375,06/22/2022 01:23:29,19.40,42.43,6.32,
24376,06/22/2022 01:28:29,19.57,41.14,6.03,
24377,06/22/2022 01:33:29,19.70,40.17,5.80,
24378,06/22/2022 01:38:29,20.12,38.87,5.70,
24379,06/22/2022 01:43:29,20.33,38.08,5.59,
24380,06/22/2022 01:48:29,20.51,37.61,5.58,
24381,06/22/2022 01:53:29,20.60,36.91,5.38,
24382,06/22/2022 01:58:29,20.91,36.22,5.39,
24383,06/22/2022 02:03:29,21.02,35.65,5.25,
24384,06/22/2022 02:08:29,20.96,35.84,5.28,
24385,06/22/2022 02:13:29,20.81,35.87,5.16,
24386,06/22/2022 02:18:29,20.51,35.51,4.75,
24387,06/22/2022 02:23:29,20.31,35.34,4.50,
24388,06/22/2022 02:28:29,20.48,34.82,4.44,
24389,06/22/2022 02:33:29,20.07,36.26,4.66,
24390,06/22/2022 02:38:29,19.61,37.39,4.69,
24391,06/22/2022 02:43:29,18.86,39.02,4.63,
24392,06/22/2022 02:48:29,18.57,39.25,4.46,
24393,06/22/2022 02:53:29,18.35,40.56,4.73,
24394,06/22/2022 02:58:29,18.06,42.33,5.08,
24395,06/22/2022 03:03:29,17.80,43.04,5.08,
24396,06/22/2022 03:08:29,17.49,44.18,5.18,
24397,06/22/2022 03:13:29,18.34,41.31,4.98,
24398,06/22/2022 03:18:29,20.04,37.17,4.99,
24399,06/22/2022 03:23:29,20.80,35.60,5.04,
24400,06/22/2022 03:28:29,20.87,35.40,5.02,
24401,06/22/2022 03:33:29,20.47,36.12,4.96,
24402,06/22/2022 03:38:29,19.97,37.07,4.88,
24403,06/22/2022 03:43:29,19.15,38.23,4.60,
24404,06/22/2022 03:48:29,18.18,45.39,6.19,
24405,06/22/2022 03:53:29,17.47,46.70,5.96,
24406,06/22/2022 03:58:29,16.88,49.03,6.12,
24407,06/22/2022 04:03:29,16.55,48.80,5.75,
24408,06/22/2022 04:08:29,16.19,51.15,6.10,
24409,06/22/2022 04:13:29,15.99,51.90,6.13,
24410,06/22/2022 04:18:29,16.67,46.44,5.15,
24411,06/22/2022 04:23:29,17.67,43.53,5.13,
24412,06/22/2022 04:28:29,18.17,42.18,5.13,
24413,06/22/2022 04:33:29,18.14,41.66,4.93,
24414,06/22/2022 04:38:29,17.53,49.23,6.78,
24415,06/22/2022 04:43:29,16.69,53.45,7.20,
24416,06/22/2022 04:48:29,15.95,53.45,6.51,
24417,06/22/2022 04:53:29,15.41,55.18,6.48,
24418,06/22/2022 04:58:29,14.77,57.78,6.54,
24419,06/22/2022 05:03:29,14.35,57.05,5.97,
24420,06/22/2022 05:08:29,14.04,59.11,6.19,
24421,06/22/2022 05:13:29,14.00,53.86,4.82,
24422,06/22/2022 05:18:29,14.73,51.84,4.95,
24423,06/22/2022 05:23:29,15.16,51.17,5.16,
24424,06/22/2022 05:28:29,15.86,48.31,4.97,
24425,06/22/2022 05:33:29,16.65,46.01,5.00,
24426,06/22/2022 05:38:29,16.76,45.36,4.89,
24427,06/22/2022 05:43:29,17.46,45.37,5.53,
24428,06/22/2022 05:48:29,18.41,43.59,5.82,
24429,06/22/2022 05:53:29,19.10,42.30,6.01,
24430,06/22/2022 05:58:29,19.71,41.12,6.15,
24431,06/22/2022 06:03:29,20.19,40.36,6.31,
24432,06/22/2022 06:08:29,20.47,39.83,6.37,
24433,06/22/2022 06:13:29,20.66,39.47,6.41,
24434,06/22/2022 06:18:29,20.84,39.41,6.54,
24435,06/22/2022 06:23:29,21.23,38.97,6.73,
24436,06/22/2022 06:28:29,21.88,37.87,6.89,
24437,06/22/2022 06:33:29,22.63,36.18,6.89,
24438,06/22/2022 06:38:29,23.43,34.87,7.06,
24439,06/22/2022 06:43:29,23.98,33.79,7.08,
24440,06/22/2022 06:48:29,24.55,33.07,7.26,
24441,06/22/2022 06:53:29,25.02,31.89,7.14,
24442,06/22/2022 06:58:29,25.56,30.90,7.15,
24443,06/22/2022 07:03:29,26.06,30.06,7.18,
24444,06/22/2022 07:08:29,26.46,30.29,7.64,
24445,06/22/2022 07:13:29,26.78,29.55,7.55,
24446,06/22/2022 07:18:29,27.09,29.73,7.91,
24447,06/22/2022 07:23:29,27.58,29.74,8.34,
24448,06/22/2022 07:28:29,28.17,30.64,9.29,
24449,06/22/2022 07:33:29,28.56,31.11,9.85,
24450,06/22/2022 07:38:29,28.91,31.21,10.20,
24451,06/22/2022 07:43:29,29.22,31.77,10.74,
24452,06/22/2022 07:48:29,29.42,32.43,11.22,
24453,06/22/2022 07:53:29,29.88,29.54,10.21,
24454,06/22/2022 07:58:29,30.33,27.47,9.51,
24455,06/22/2022 08:03:29,30.51,26.58,9.18,
24456,06/22/2022 08:08:29,30.62,25.95,8.91,
24457,06/22/2022 08:13:29,30.82,25.82,9.01,
24458,06/22/2022 08:18:29,31.08,25.87,9.26,
24459,06/22/2022 08:23:29,31.30,25.95,9.49,
24460,06/22/2022 08:28:29,31.87,26.62,10.36,
24461,06/22/2022 08:33:29,32.11,28.27,11.46,
24462,06/22/2022 08:38:29,32.52,27.69,11.50,
24463,06/22/2022 08:43:29,32.52,27.03,11.13,
24464,06/22/2022 08:48:29,32.66,26.33,10.85,
24465,06/22/2022 08:53:29,32.55,26.52,10.87,
24466,06/22/2022 08:58:29,32.42,26.19,10.57,
24467,06/22/2022 09:03:29,32.32,25.74,10.23,
24468,06/22/2022 09:08:29,32.30,27.14,11.01,
24469,06/22/2022 09:13:29,32.24,26.82,10.78,
24470,06/22/2022 09:18:29,32.33,26.50,10.68,
24471,06/22/2022 09:23:29,32.22,27.15,10.94,
24472,06/22/2022 09:28:29,32.31,32.49,13.76,
24473,06/22/2022 09:33:29,32.13,31.64,13.20,
24474,06/22/2022 09:38:29,31.67,32.09,13.01,
24475,06/22/2022 09:43:29,31.75,31.82,12.96,
24476,06/22/2022 09:48:29,31.88,32.77,13.52,
24477,06/22/2022 09:53:29,32.16,31.15,12.98,
24478,06/22/2022 09:58:29,32.27,34.27,14.55,
24479,06/22/2022 10:03:29,32.83,30.74,13.35,
24480,06/22/2022 10:08:29,33.14,31.00,13.75,
24481,06/22/2022 10:13:29,33.31,28.66,12.69,
24482,06/22/2022 10:18:29,33.73,28.83,13.15,
